intent_이번달_콘텐츠요금_조회	콘텐츠 요금 혹시 나왔냐	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 혹시 얼마나 나왔는지 확인 좀	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 가능한가요?	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 부탁해	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 어디서 해요?	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 도와줘	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 부탁해요	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 하려고	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 하려고요	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 할게요	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인 좀 해줘	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인은 어떻게 하는 거야	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인하고 싶어	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인하기	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인할 수 있을까요?	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인할거에요	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금 확인할게요	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금이 대충 얼마 정도 나왔나요?	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 요금이 총 얼마 나왔니?	콘텐츠	Contents_Payment						
intent_이번달_콘텐츠요금_조회	콘텐츠 이달 내야 하는 요금 확인하려구요	내야 하는 요금	Payment_Billed	콘텐츠	Contents_Payment	이달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이달 사용 요금 볼게요	사용 요금	Payment_Used	콘텐츠	Contents_Payment	이달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이달 사용 요금이 얼마나 되나요?	사용 요금	Payment_Used	콘텐츠	Contents_Payment	이달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이달 청구 요금 알고 싶어요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	이달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이달에 쓴 요금 문의드립니다	쓴 요금	Payment_Used	콘텐츠	Contents_Payment	이달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이달에 얼마 썼어요?	콘텐츠	Contents_Payment	이달	Relative_Month_Present				
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달 내야 하는 요금 좀 알려주세요	내야 하는 요금	Payment_Billed	콘텐츠	Contents_Payment	이번달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달 사용 금액 좀 보려구요	사용 금액	Payment_Used	콘텐츠	Contents_Payment	이번달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달 사용 금액 확인하겠습니다	사용 금액	Payment_Used	콘텐츠	Contents_Payment	이번달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달 사용 요금 얼마예요?	사용 요금	Payment_Used	콘텐츠	Contents_Payment	이번달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달 얼마 사용했죠?	콘텐츠	Contents_Payment	이번달	Relative_Month_Present				
intent_이번달_콘텐츠요금_조회	콘텐츠 이번달에 사용한 금액 좀 보려고 합니다	사용한 금액	Payment_Used	콘텐츠	Contents_Payment	이번달	Relative_Month_Present		
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 다음달 거 보여주세요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	다음달	Relative_Month_Future_1		
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 얼마 나왔나요?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment				
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 확인 가능한가요?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment				
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 확인 부탁해	청구 요금	Payment_Billed	콘텐츠	Contents_Payment				
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 확인하려고 하는데요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment				
intent_이번달_콘텐츠요금_조회	콘텐츠 청구 요금 확인할 수 있을까요?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment				
intent_이번달_콘텐츠요금_조회	폰 컨텐츠 사용 금액 확인 방법 여쭤보려구요	사용 금액	Payment_Used	컨텐츠	Contents_Payment	폰	Mobile		
intent_이번달_콘텐츠요금_조회	폰 컨텐츠 이달 사용 요금 확인하려구요	사용 요금	Payment_Used	컨텐츠	Contents_Payment	이달	Relative_Month_Present	폰	Mobile
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 당월 사용 요금 조회하겠습니다	사용 요금	Payment_Used	콘텐츠	Contents_Payment	당월	Relative_Month_Present	폰	Mobile
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 사용 금액 알려주라	사용 금액	Payment_Used	콘텐츠	Contents_Payment	폰	Mobile		
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 사용 금액 알려줄 수 있어요?	사용 금액	Payment_Used	콘텐츠	Contents_Payment	폰	Mobile		
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 사용 금액 알려줘	사용 금액	Payment_Used	콘텐츠	Contents_Payment	폰	Mobile		
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 사용 금액 알려줘요	사용 금액	Payment_Used	콘텐츠	Contents_Payment	폰	Mobile		
intent_이번달_콘텐츠요금_조회	폰 콘텐츠 이달 사용 금액 좀 알 수 있을까요?	사용 금액	Payment_Used	콘텐츠	Contents_Payment	이달	Relative_Month_Present	폰	Mobile
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 사용 요금 확인 방법 문의드립니다	사용 요금	Payment_Used	컨텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 요금 얼마 청구됐는지 궁금해	컨텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 요금 청구 금액은 얼마나 될까요?	컨텐츠	Contents_Payment	핸드폰	Mobile	청구 금액	Payment_Billed		
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 요금 청구 금액이 얼마인지 알고 싶어요	컨텐츠	Contents_Payment	핸드폰	Mobile	청구 금액	Payment_Billed		
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 요금 청구액이 얼마나 되는지요?	컨텐츠	Contents_Payment	핸드폰	Mobile	청구액	Payment_Billed		
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 요금이 얼마 청구된거죠?	컨텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 청구 요금 보는 건 어떻게 해요?	컨텐츠	Contents_Payment	핸드폰	Mobile	청구 요금	Payment_Billed		
intent_이번달_콘텐츠요금_조회	핸드폰 컨텐츠 청구 요금 좀 보려고 하는데요	컨텐츠	Contents_Payment	핸드폰	Mobile	청구 요금	Payment_Billed		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 당월 요금은 어디에서 보죠?	콘텐츠	Contents_Payment	당월	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 것 좀 보자	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 금액 좀 문의할게요	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 금액 좀 알아봐	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 금액 좀 확인 부탁해	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 금액 지금 얼마나 되나 좀 확인 부탁해	콘텐츠	Contents_Payment	핸드폰	Mobile	지금	Present		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 금액 확인	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 나온 액수 확인하기	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 거 확인 해볼 수 있을까	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 거 확인하고 싶어요	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 거 확인하려면 어디로 가요?	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 거는 어디서 볼 수 있을까?	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 것 도 조회할 수 있어?	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음 달 게 궁금해	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음달에 내야 하는 거 얼마인지 알고 싶어	콘텐츠	Contents_Payment	다음달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 다음달에 얼마 내야 하는지 궁금해요	콘텐츠	Contents_Payment	다음달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 문의하고 싶어서요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 보려면 어떻게 해야 하나요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 보여주렴	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 알고 싶은데	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 알려면 어디로 가야해?	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 알려면 어떻게 하지?	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 어디서 확인하는지 알고 싶어요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 어디서 확인하는지 알려 주세요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 어디에서 확인하는지 알 수 있을까요?	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회 가능해?	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회 해주니	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회가 가능하니	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회는 어디에서 하는 거지?	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회를 하고 싶어서요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회하는 방법 뭐 있어	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 조회하려고 해요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 좀 보여줘요	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 담달 거 좀 알아보려고	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 당월 분 조회 좀 해주세요	콘텐츠	Contents_Payment	당월	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 얼마 나왔는지 금액 알려줘	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 얼마 나왔는지 현재 기준으로 금액 알려줘	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 이달 거 얼마인지 확인할게	콘텐츠	Contents_Payment	이달	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 조회 부탁해	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 조회는 어디서 해	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 조회하려고 하는데	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 조회하려면 어떻게 해	콘텐츠	Contents_Payment	핸드폰	Mobile				
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 요금 현재 액수 확인하기	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 이달 청구 금액 볼게요	청구 금액	Payment_Billed	콘텐츠	Contents_Payment	이달	Relative_Month_Present	핸드폰	Mobile
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 이번달 청구 요금 얼마예요?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	이번달	Relative_Month_Present	핸드폰	Mobile
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 문의드려요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 문의드리려고요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 문의드립니다	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 문의하려구요	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 얼마 나올까	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 청구 요금 이번달 거 조회	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	이번달	Relative_Month_Present	핸드폰	Mobile
intent_이번달_콘텐츠요금_조회	핸드폰 콘텐츠 현재 요금 조회 부탁해	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	핸드폰에서 다음 달 콘텐츠 요금 얼마 나올지 확인해줘	콘텐츠	Contents_Payment	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰에서 담달 콘텐츠 요금 좀 확인해줘	콘텐츠	Contents_Payment	담달	Relative_Month_Future_1	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰에서 이번 달 콘텐츠 요금 확인 안내해 주세요	콘텐츠	Contents_Payment	이번 달	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰에서 이번 달 콘텐츠 요금 확인하려고요	콘텐츠	Contents_Payment	이번 달	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	핸드폰에서 이번 달 콘텐츠 요금 확인할게	콘텐츠	Contents_Payment	이번 달	Relative_Month_Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	현재 내 폰 콘텐츠 요금 확인하고 싶어	콘텐츠	Contents_Payment	폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 폰 콘텐츠 요금 확인해보려고	콘텐츠	Contents_Payment	폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 폰 콘텐츠 요금 확인해볼 수 있을까	콘텐츠	Contents_Payment	폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 폰 콘텐츠 요금으로 얼마 나왔냐	콘텐츠	Contents_Payment	폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 폰에서 콘텐츠 요금 확인해줘	콘텐츠	Contents_Payment	폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 핸드폰 콘텐츠 요금 얼마니	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 핸드폰 콘텐츠 요금 얼마예요?	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 내 핸드폰 콘텐츠 요금 얼마인가요	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 콘텐츠 납부 예정인 금액이 얼만가요?	납부 예정인 금액	Payment_Billed	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 콘텐츠 납부할 금액 얼마정도 되나요?	납부할 금액	Payment_Billed	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재 핸드폰 콘텐츠 요금 나온 금액 확인	콘텐츠	Contents_Payment	핸드폰	Mobile	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 내 앞으로 청구된 콘텐츠 요금 조회할게	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 내가 결제해야 하는 콘텐츠 요금 조회 부탁해	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 내가 내야 하는 콘텐츠 요금이 얼마인지 확인하고 싶어	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 내가 사용한 콘텐츠 요금 좀 보고 싶은데	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 내가 쓴 휴대폰 콘텐츠 요금 얼만지 조회좀 하려고	콘텐츠	Contents_Payment	현재	Present	휴대폰	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 모바일 콘텐츠 요금 청구된 거 확인하려고	콘텐츠	Contents_Payment	현재	Present	모바일	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 모바일 콘텐츠 요금 청구된 거 확인하자	콘텐츠	Contents_Payment	현재	Present	모바일	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 모바일 콘텐츠 요금 청구된 거 확인할게요	콘텐츠	Contents_Payment	현재	Present	모바일	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 사용한 컨텐츠 요금 문의드려요	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 컨텐츠 요금 볼 수 있을까요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 컨텐츠 요금 조회 어떻게 해요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 컨텐츠 요금 확인 어떻게 하는 거예요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 컨텐츠 요금은 어떻게 확인해요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금 문의	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금 얼마인가요?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금 얼만지 보려구요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금 좀 볼 수 있어?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금 좀 볼게요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 콘텐츠 요금이 얼마나 될까요?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 휴대전화 콘텐츠 금액 알려줄 수 있어?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 휴대전화 콘텐츠 금액 알려줄래요?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 휴대전화 콘텐츠 금액 알려줘	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 사용한 휴대전화 콘텐츠 금액 알려줘요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 쓴 컨텐츠 요금 조회 가능할지요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 얼마의 콘텐츠 요금이 청구됐는지 어떻게 확인해요?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 저에게 청구된 콘텐츠 요금 문의드립니다	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 제가 결제해야 하는 콘텐츠 요금이 얼마나 되는지 확인할게요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 제가 내야 할 콘텐츠 요금이 얼마인지 알려 주세요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 제가 쓴 핸드폰 콘텐츠 요금 얼마에요?	콘텐츠	Contents_Payment	현재	Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 문의드려요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 문의할게	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 문의합니다	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 조회	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 조회하고 싶어요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 콘텐츠 요금 좀 보자	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 청구된 핸드폰 콘텐츠 요금 확인하는 법	콘텐츠	Contents_Payment	현재	Present	핸드폰	Mobile		
intent_이번달_콘텐츠요금_조회	현재까지 컨텐츠 사용 요금 얼마예요?	사용 요금	Payment_Used	컨텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 컨텐츠 사용한 금액 조회하려면 어덯게 해요?	컨텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 컨텐츠 쓴 금액 얼마정도 되나요?	쓴 금액	Payment_Used	컨텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 컨텐츠 쓴 요금 확인 어떻게 하나요?	쓴 요금	Payment_Used	컨텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용 요금 조회 부탁드립니다	사용 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용 요금 확인되나?	사용 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용 요금 확인하려고 하는데	사용 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용한 요금 알려주세요	사용한 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용한 요금 알려줄 수 있어요?	사용한 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용한 요금 알려줄래요?	사용한 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 사용한 요금 알려줘요	사용한 요금	Payment_Used	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 요금 얼마 청구됐을까?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 요금 얼마나 내야 하는지 보는 방법 알려줘	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 요금 얼마나 청구됐나 봐 주세요	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 요금 얼마나 청구됐나요?	콘텐츠	Contents_Payment	현재	Present				
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 청구 요금 얼마야?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	현재	Present		
intent_이번달_콘텐츠요금_조회	현재까지 콘텐츠 청구 요금 얼마지?	청구 요금	Payment_Billed	콘텐츠	Contents_Payment	현재	Present		
